,Kasturi Foundry Pvt. Ltd.(UNIT 1),,
,,,
,"T-6 Kagal-Hatkanangale Five Star MIDC , Kagal 416236.",,
,Tool Cost Report From :- 01/01/2024 To :-27/01/2024,,
,,,
,,,
,Component Name,Operation Name,Tool Discription
KFPLU1|PM|HMC|70,HOUSING FRONT 4656.401.158,1st OPERATION,
,,,SHR/780 PS CT Port Cutter DIA 12.9xDIA 15.7xDIA 36x12°x45°xSHDIA 20xOAL(9/16)
,,,SHRINK FIT ADAPTOR BT50/T0800 GPL 100 A
,,,SHRINK FIT ADAPTOR BT50/T1000 GPL 100 A
,,,SHRINK FIT ADAPTOR BT50/T1200 GPL 100 A
,,,SPL COMB ROUGHING BORING BAR OF DIA 52.0 X 10/62.0 X GPL-160.0 BT-50.0 
,,,SPL FINISH BORING BAR OFDIA 57.9 X GPL-160.0 BT-50.0 WITHOUT M.B.U
,,,SPL ROUGHING BORING BAR OF DIA 57.4 X GPL-160.0 BT-50.0
,,,SPMG 090408-32000008
,,,SPMG 140512 DG TT 8020
,,,SPOT FACE DIA30 SLA GPL165 BT50 WAKER
,,,SRF/SC/2222 PS SC STEP DRILL DIA 14XSL45XDIA20XOAL160
,,,SRF/SC-ST/ 146 PS SC STEP DRILL DIA 15.1 X SL 60 X DIA 18 X OAL 120 TC
,,,SRF/SC-ST/ 148 PS SC STEP DRILL DIA 6.8 X SL 35 X DIA 10 X OAL 100 TC
,,,TCMT 110204 MT TT 7310
,,,TCMT 16T308 K20K 0.000
,,,U DRILL DIA41.5 WITH CFER 45° SLA GPL205 BT50 WAKER
,,,U DRILL DIA44.5 WITH CFER 45° FL109 SLA BT50 WAKER
,,,U DRILL DIA48.0 SLA BT50 WAKER
EDS | PM | VTL | 4,J/W JD 3 CYLINDER BLOCK VI DZ102793,1st OPERATION,
,,,BFTX0412IP
,,,CCMT 060208 R PA120
,,,CCMT 09T308 PA 120
,,,CNMA 120408 TT 7310
,,,CNMA 120412 UC 5115
,,,CNMG 120412 TM T515
,,,CNMG 1906125 TN4000
,,,HM GF-VHM IKZ TiCN Inn HB 1INCH-11 1/2 NPSF/NPSI (JDB)
,,,HNCF 100610 KCK 15
,,,HNHX 1006 ANTN  W TT 6080
,,,HSS PS DRILL 8.83X400X450
,,,J/W MDHX1004ZDERGD4W - K110M
,,,J/W TAP M10X1.5 HSS-E TIN-DC-MT T2002958 
,,,KFPLU1/JD/07 PS SC STEP DRILL DIA 18.1 X SL40.4 X DIA 25.5 X FL56 X OAL 150 X Sh20
,,,LNGX 130508 PNFN-W 260
,,,LOMU150508ER-GH PR1510
,,,M8065 1204MM-K WK15CM
,,,MDHX1004ZDERGD4W - K110M
,,,MDHX1004ZDFLGD4W - K110M
,,,ONHU 0705 ANPR -W AH120
,,,ONHU 070608-ML DP 7320
,,,ONMU 0705 ANPN ML AH120
,,,ONMU 080612 YG 5020
,,,PS SC DRILL 14.3X70X110X14 TCH
,,,PS SC DRILL 6.8X40X80 X 8 (TCH)
,,,PS SC DRILL DIA 15.8 X FL150 X OAL240 X SH DIA 16 T.C DM
,,,PS SC DRILL DIA 17 X FL 70 X OAL 120 TC ( DM )
,,,PS SC DRILL DIA 8.5 X FL60 X OAL 110 T.C DM
,,,PS SC DRILL DIA.2.72X25X70X6
,,,R  - M8065 1204MM-K WK15CM
,,,R - BFTX0412IP
,,,R - CCMT 060208 R PA120
,,,R - CNMA 120408 TT 7310
,,,R - CNMA 120412 UC 5115
,,,R - CNMG 120412 TM T515
,,,R - CNMG 1906125 TN4000
,,,R - HM GF-VHM IKZ TiCN Inn HB 1INCH-11 1/2 NPSF/NPSI (JDB)
,,,R - HNCF 100610 KCK 15
,,,R - HNHX 1006 ANTN  W TT 6080
,,,R - HSS PS DRILL 8.83X400X450
,,,R - KFPLU1/JD/07 PS SC STEP DRILL DIA 18.1 X SL40.4 X DIA 25.5 X FL56 X OAL 150 X Sh20
,,,R - LNGX 130508 PNFN-W 260
,,,R - LOMU150508ER-GH PR1510
,,,R - ONHU 0705 ANPR -W AH120
,,,R - ONHU 070608-ML DP 7320
,,,R - ONMU 0705 ANPN ML AH120
,,,R - ONMU 080612 YG 5020
,,,R - PS SC DRILL 14.3X70X110X14 TCH 
,,,R - PS SC DRILL 6.8X40X80 X 8 (TCH)
,,,R - PS SC DRILL DIA 15.8 X FL150 X OAL240 X SH DIA 16 T.C DM
,,,R - PS SC DRILL DIA 17 X FL 70 X OAL 120 TC ( DM )
,,,R - PS SC DRILL DIA 8.5 X FL60 X OAL 110 T.C DM
,,,R - PS SC DRILL DIA.2.72X25X70X6
,,,R - Rek 2A-H/F IKZ/IKZN TICN 5/16-18 UNC-2BX (H1CT)
,,,R - REK A-GG TIALN-T4 M12X1.75-6HX (CG OFF) (JDB)
,,,R - REK2A-H TIALN-T4 1/4X18 NPSF
,,,R - REKORD 2A-H TICN 3/8X18 NPSF
,,,R - Rekord A GG TICN 5/16-18 UNC-2BX (JDB) A
,,,R - Rekord A IKZN TICN 1/2-14 NPSF-X (H1CT)
,,,R - REKORD A-H TICN 3/8X16 NC 5IF
,,,R - REKORD A-H/E TICN 1/2 x 13 UNC 2BX(JDB)
,,,R - SDMT 1204 PDR MH WK 15CM
,,,R - SEMT 1304 PETR EM TT 6030
,,,R - SNGX 1306 PNTN-W TT 6080
,,,R - SNGX 130608-M SG6800
,,,R - SNGX 1306C08 ZN-M TT 7515
,,,R - SNGX 1506 ANTN-KR TT 6030
,,,R - SNMA 120408 TT 7015
,,,R - SNMX 1206QNN YG 5020
,,,R - SPARE BFTX 03588
,,,R - SPARE CS5015060T
,,,R - SPARE DLM 4
,,,R - SPARE LSC 42
,,,R - SPARE SCREW 214 80 687
,,,R - SPARE SCREW -4015 M4 X 11 -SNMX  INSERT 
,,,R - SPARE SCREW –YS -1020-M5 - ONMU INSERT 
,,,R - SPARE SO 35080I
,,,R - SPARE SO 35124I
,,,R - SPARE SR 14-591
,,,R - SPARE TS 50C130 I
,,,R - SPARE-TS 40B100 I
,,,R - SPMG 090408-32000008
,,,R - TAP ADAPTOR QA 1 8X6.2 
,,,R - TAP M14X1.5 C VPO-LW-SFT PM T1503377
,,,R - TAP M14X2 6HX PM LH  T11503370
,,,R - TAP M16X2
,,,R - TAP M16X2 6HX WPO-DC-MT PM T1708944
,,,R - TAP M8X1.25 HSS-E TIN-DC-MT T2002957 
,,,R - TAP M8X1.25 WPO-DC-MT PM T1702638
,,,R - TAPPING CHUCK QCF 1 /TR. 20X2
,,,R - TCMT 110204 MT TT 7310
,,,R - TCMT 110208 UE 6110
,,,R - TCMT 16T308 CKC1522 
,,,R - TCMT 16T308 K20K 0.000
,,,R - TCMT 16T308-C25 NC6315
,,,R - TNKT 160608 PESR - MM PC 6510
,,,R - TNKT 200708PESR-MM PC 6510
,,,R - TNMA 130408 TT 6030B
,,,R - TNMA 160412 UC 5115
,,,R - TNMG 130408 MT TT 7310
,,,"R - TORQUE KEY TORX SET TPK01 TX15-3.0, 4BIT "
,,,"R - TORQUE KEY TORX SET TPK01-TX20-5.0, 4BIT "
,,,R - TPKT 1804 PDR-M TT 6030
,,,R - TS SC LUGGED STEP DRILL Dia.6.75XSL27XØ9.52XFL115XOAL180XMT1
,,,R - TYP 2A-H TIALN-T4 M8X1.25-6HX (EXTRA LONG JDB)
,,,R - TYPE 2 A TICN 1/8-27 NPSF X (RAH)
,,,R - WCMT 06T308 UE 6110
,,,R - WCMX 06T308 YG602
,,,Rek 2A-H/F IKZ/IKZN TICN 5/16-18 UNC-2BX (H1CT)
,,,REK A-GG TIALN-T4 M12X1.75-6HX (CG OFF) (JDB)
,,,REK2A-H TIALN-T4 1/4X18 NPSF
,,,REKORD 2A-H TICN 3/8X18 NPSF
,,,Rekord A GG TICN 5/16-18 UNC-2BX (JDB) A
,,,Rekord A IKZN TICN 1/2-14 NPSF-X (H1CT)
,,,REKORD A-H TICN 3/8X16 NC 5IF
,,,REKORD A-H/E TICN 1/2 x 13 UNC 2BX(JDB)
,,,SDMT 1204 PDR MH WK 15CM
,,,SEMT 1304 PETR EM TT 6030
,,,SNGX 1306 PNTN-W TT 6080
,,,SNGX 130608-M SG6800
,,,SNGX 1306C08 ZN-M TT 7515
,,,SNGX 1506 ANTN-KR TT 6030
,,,SNMA 120408 TT 7015
,,,SNMX 1206QNN YG 5020
,,,SPARE BFTX 03588
,,,SPARE CS5015060T
,,,SPARE DLM 4
,,,SPARE LSC 42
,,,SPARE SCREW 214 80 687
,,,SPARE SCREW -4015 M4 X 11 -SNMX  INSERT 
,,,SPARE SCREW –YS -1020-M5 - ONMU INSERT 
,,,SPARE SO 35080I
,,,SPARE SO 35124I
,,,SPARE SR 14-591
,,,SPARE TS 50C130 I
,,,SPARE-TS 40B100 I
,,,SPMG 090408-32000008
,,,TAP ADAPTOR QA 1 8X6.2 
,,,TAP M10X1.5 HSS-E TIN-DC-MT T2002958 
,,,TAP M14X1.5 C VPO-LW-SFT PM T1503377 
,,,TAP M14X2 6HX PM LH  T11503370
,,,TAP M16X2
,,,TAP M16X2 6HX WPO-DC-MT PM T1708944
,,,TAP M8X1.25 HSS-E TIN-DC-MT T2002957 
,,,TAP M8X1.25 WPO-DC-MT PM T1702638
,,,TAPPING CHUCK QCF 1 /TR. 20X2
,,,TCMT 110204 MT TT 7310
,,,TCMT 110208 UE 6110
,,,TCMT 16T308 CKC1522 
,,,TCMT 16T308 K20K 0.000
,,,TCMT 16T308-C25 NC6315
,,,TNKT 160608 PESR - MM PC 6510
,,,TNKT 200708PESR-MM PC 6510
,,,TNMA 130408 TT 6030B
,,,TNMA 160412 UC 5115
,,,TNMG 130408 MT TT 7310
,,,"TORQUE KEY TORX SET TPK01 TX15-3.0, 4BIT "
,,,"TORQUE KEY TORX SET TPK01-TX20-5.0, 4BIT "
,,,TPKT 1804 PDR-M TT 6030
,,,TS SC LUGGED STEP DRILL Dia.6.75XSL27XØ9.52XFL115XOAL180XMT1
,,,TYP 2A-H TIALN-T4 M8X1.25-6HX (EXTRA LONG JDB)
,,,TYPE 2 A TICN 1/8-27 NPSF X (RAH)
,,,WCMT 06T308 UE 6110
,,,WCMX 06T308 YG602
,J/W QSK60 BLOCK 5543579,3rd OPERATION,BDMT 17040BERN3PR1210
,,,BDMT 17040BERN4PR1210
,,,CARTRIDGE STGCL 12 CA 16
,,,CARTRIDGE-STFCR 12CA16
,,,CNHU 1005R08-KC725M
,,,CNHU 1606R08- KCPK30
,,,CTGQ 120608H02L10B081-HC740
,,,DFR 040304D28GD KCU40
,,,EDPT 140412 PDSRGD-KCPK30
,,,HNMU 110710 ZNSNMM WK15CM
,,,IDI 2628 INSERT
,,,J/W TAP M10X1.5 HSS-E TIN-DC-MT T2002958 
,,,LNEU 1245R04-KC725M
,,,PS SC DRILL DIA 10.25 X FL60 X OAL110 X SH10 TCH
,,,PS SC DRILL DIA 7.93X60X100X8 TCH
,,,PS SC DRILL DIA 8.5 X FL60 X OAL 110 T.C DM
,,,R - BDMT 17040BERN3PR1210
,,,R - BDMT 17040BERN4PR1210
,,,R - CARTRIDGE STGCL 12 CA 16
,,,R - CARTRIDGE-STFCR 12CA16
,,,R - CNHU 1005R08-KC725M
,,,R - CNHU 1606R08- KCPK30
,,,R - CTGQ 120608H02L10B081-HC740
,,,R - DFR 040304D28GD KCU40
,,,R - EDPT 140412 PDSRGD-KCPK30
,,,R - HNMU 110710 ZNSNMM WK15CM
,,,R - IDI 2628 INSERT
,,,R - LNEU 1245R04-KC725M
,,,R - PS SC DRILL DIA 10.25 X FL60 X OAL110 X SH10 TCH
,,,R - PS SC DRILL DIA 7.93X60X100X8 TCH
,,,R - PS SC DRILL DIA 8.5 X FL60 X OAL 110 T.C DM
,,,R - Rekord A-GG/F IKZ TICN 7/16-14 UNC-2BX (H1CT)
,,,R - SC TC STEP DRILL DIA22.05 X DIA26.2 X DIA30 X FL105 X OAL155 X SD25
,,,R - SDET 1204 PDSRGB2 KCK20B
,,,R - SHRINK FIT ADAPTOR BT50/T2500 GPL 100 A
,,,R - SHRINK FIT EXTENSION TSFV1200-160-K1-Z2500 SPL (D-19.8 MM)
,,,R - SNGX 130608-M SG6800
,,,R - SPARE CLAMP SCREW 214 80 672
,,,R - SPARE CS5015060T
,,,R - SPARE SCREW VSM17H (QSK 60)
,,,R - SPARE SO 35080I
,,,R - SPARE SR 14-591
,,,R - SPARE TS 50C130 I
,,,R - SPL INSERTS 1522075-01
,,,R - SPL INSERTS 2305796-01
,,,R - SPL INSERTS 2773461-01
,,,R - SPMG 090408-32000008
,,,R - TAP 3/8-16 UNC H5 VPO-DC-HT 1005300808
,,,R - TAP M12X1.5 C VPO-LW-SFT PM T1503376
,,,R - TCMT 16T308 K20K 0.000
,,,R - TCMT 16T308-C25 NC6315
,,,R - TCMT 16T312 PTN10U
,,,R - TCMT 220408 F K20K
,,,R - TNMG 160412  MT TT1500
,,,"R - TORQUE KEY TORX SET TPK01-TX20-5.0, 4BIT "
,,,R - WCMX 080412 TT 9030
,,,R - XDPT 170408PESRMH WK15CM
,,,R - XDPT 170412PESRMH WK15CM
,,,Rekord A-GG/F IKZ TICN 7/16-14 UNC-2BX (H1CT)
,,,RESHARP SPCX 1203 EDL THM-F
,,,SC TC STEP DRILL DIA22.05 X DIA26.2 X DIA30 X FL105 X OAL155 X SD25
,,,SDET 1204 PDSRGB2 KCK20B
,,,SHRINK FIT ADAPTOR BT50/T2500 GPL 100 A
,,,SHRINK FIT EXTENSION TSFV1200-160-K1-Z2500 SPL (D-19.8 MM)
,,,SNGX 130608-M SG6800
,,,SPARE CLAMP SCREW 214 80 672
,,,SPARE CS5015060T
,,,SPARE SCREW VSM17H (QSK 60)
,,,SPARE SO 35080I
,,,SPARE SR 14-591
,,,SPARE TS 50C130 I
,,,SPCX 1203 EDL THM-F
,,,SPL INSERTS 1522075-01
,,,SPL INSERTS 2305796-01
,,,SPL INSERTS 2773461-01
,,,SPMG 090408-32000008
,,,TAP 3/8-16 UNC H5 VPO-DC-HT 1005300808
,,,TAP M10X1.5 HSS-E TIN-DC-MT T2002958 
,,,TAP M12X1.5 C VPO-LW-SFT PM T1503376
,,,TCMT 16T308 K20K 0.000
,,,TCMT 16T308-C25 NC6315
,,,TCMT 16T312 PTN10U
,,,TCMT 220408 F K20K
,,,TNMG 160412  MT TT1500
,,,"TORQUE KEY TORX SET TPK01-TX20-5.0, 4BIT "
,,,WCMX 080412 TT 9030
,,,XDPT 170408PESRMH WK15CM
,,,XDPT 170412PESRMH WK15CM
,LONGER CLUTCH HOUSING NXT C06516554B1,5th OPERATION,HNHX 1006 ANTN  W TT 6080
,,,HNHX 1006 ANTN ML TT6030
,,,KFPLU1/LONGER-NXT/03 TS SC LUGGED STEP DRILL Dia13.5 X SL35 X DIA 19 X FL127 X OAL 217 X MT-2
,,,NNMU 200608 ZEN HK MC5020
,,,PS SC DRILL DIA 16.5 X FL80 X OAL110 T.C. DM                                        
,,,R - HNHX 1006 ANTN  W TT 6080
,,,R - HNHX 1006 ANTN ML TT6030
,,,R - KFPLU1/LONGER-NXT/03 TS SC LUGGED STEP DRILL Dia13.5 X SL35 X DIA 19 X FL127 X OAL 217 X MT-2
,,,R - NNMU 200608 ZEN HK MC5020
,,,R - PS SC DRILL DIA 16.5 X FL80 X OAL110 T.C. DM   
,,,R - Rekord A-GG/F TiALN-T4 1/2x13 UNC-2BX (LONGER SPM) 
,,,R - Rekord A-GG/F TiALN-T4 3/8 16 UNC-2BX (LONGER SPM) 
,,,R - SNEX 1204 W TT 6030
,,,R - SNGX 130608-CE AS10
,,,R - SNGX 1306C08 ZN-M TT 7515
,,,R - SPARE BFTX 03588
,,,R - SPARE CS5015060T
,,,R - SPARE SO 35080I
,,,R - SPARE SO 35124I
,,,R - SPARE TS 50C130 I
,,,R - SPARE-TS 40B100 I
,,,R - TAP 5/16X18 UNC
,,,R - TAP 7/16 14 UNC 2BX REK A GG /F (LONGER SPM)
,,,R - TCGT 090204 FL K10
,,,R - TCMT 16T308 K20K 0.000
,,,R - TYPE 2 A TICN 1/8-27 NPSF X (RAH)
,,,Rekord A-GG/F TiALN-T4 1/2x13 UNC-2BX (LONGER SPM) 
,,,Rekord A-GG/F TiALN-T4 3/8 16 UNC-2BX (LONGER SPM) 
,,,SNEX 1204 W TT 6030
,,,SNGX 130608-CE AS10
,,,SNGX 1306C08 ZN-M TT 7515
,,,SPARE BFTX 03588
,,,SPARE CS5015060T
,,,SPARE SO 35080I
,,,SPARE SO 35124I
,,,SPARE TS 50C130 I
,,,SPARE-TS 40B100 I
,,,TAP 5/16X18 UNC
,,,TAP 7/16 14 UNC 2BX REK A GG /F (LONGER SPM)
,,,TCGT 090204 FL K10
,,,TCMT 16T308 K20K 0.000
,,,TYPE 2 A TICN 1/8-27 NPSF X (RAH)
,NARROW REAR AXCLE HOUSING PY 10183 ,FULL-FINISH,CARTRIDGE-STFCR 12CA16
,,,HNCF 100610 KCK 15
,,,R - CARTRIDGE-STFCR 12CA16
,,,R - HNCF 100610 KCK 15
,,,R - SNGX 130608-M SG6800
,,,R - SNGX 1306C08 ZN-M TT 7515
,,,R - SPARE SCREW 214 80 687
,,,R - TCMT 110208 UE 6110
,,,R - TCMT 16T308 K20K 0.000
,,,R - WCMT 06T308 UE 6110
,,,SNGX 130608-M SG6800
,,,SNGX 1306C08 ZN-M TT 7515
,,,SPARE SCREW 214 80 687
,,,TCMT 110208 UE 6110
,,,TCMT 16T308 K20K 0.000
,,,WCMT 06T308 UE 6110
,PIVOT HOUSING BRACKET 288032403721,2nd OPERATION,CNMA 120412 UC 5115
,,,CNMG 120412 TM T515
,,,J/W TAP M10X1.5 HSS-E TIN-DC-MT T2002958 
,,,R - CNMA 120412 UC 5115
,,,R - CNMG 120412 TM T515
,,,R - SPARE DLS 4
,,,R - SPARE TS 50C130 I
,,,R - TAP M10X1.5
,,,R - TAPPING ATTACHMENT QA 1 10X8
,,,R - TAPPING CHUCK QCF 1 /TR. 20X2
,,,R - TNMA 160408 UC5115
,,,R - TNMA 160412 UC 5115
,,,R - TNMG 160412  MT TT1500
,,,R - TPKT 1605 PDTR-HE- TT9080
,,,R - TPKT 220550-6131 TT8020
,,,SPARE DLS 4
,,,SPARE TS 50C130 I
,,,TAP M10X1.5
,,,TAP M10X1.5 HSS-E TIN-DC-MT T2002958 
,,,TAPPING ATTACHMENT QA 1 10X8
,,,TAPPING CHUCK QCF 1 /TR. 20X2
,,,TNMA 160408 UC5115
,,,TNMA 160412 UC 5115
,,,TNMG 160412  MT TT1500
,,,TPKT 1605 PDTR-HE- TT9080
,,,TPKT 220550-6131 TT8020
,RAW CYLINDER CRANKCASE 2.2L 27890110371110,1st OPERATION,
,,,ADAPTOR BT 50 ER 25160
,,,APKT 1705 PER-EM TT-6030
,,,HNCF 100610 KCK 15
,,,J/W ADAPTOR BT 50 ER 25160
,,,KI ONMX060608-MM NC M535
,,,LNGX 130508 PNFN-W 260
,,,ONMU 080612 YG 5020
,,,PS SC BUR DRILL DIA 25X FL 15X OAL50
,,,PS SC DRILL DIA 5 X FL25 X OAL80 X SH DIA 6 T.C
,,,PS SC END MILL DIA 25 X FL110 X OAL 160
,,,R - APKT 1705 PER-EM TT-6030
,,,R - HNCF 100610 KCK 15
,,,R - KI ONMX060608-MM NC M535
,,,R - LNGX 130508 PNFN-W 260
,,,R - ONMU 080612 YG 5020
,,,R - PS SC BUR DRILL DIA 25X FL 15X OAL50
,,,R - PS SC DRILL DIA 5 X FL25 X OAL80 X SH DIA 6 T.C
,,,R - PS SC END MILL DIA 25 X FL110 X OAL 160
,,,R - REKORD A-GG TIALN-T4 M6X1-6HX
,,,R - SNGN 120412 BKU 203
,,,R - SNGN 120412 T00520 SL500
,,,R - SNGX 130608-M SG6800
,,,R - SNGX 1306C08 ZN-M TT 7515
,,,R - SPARE SCREW –YS -1020-M5 - ONMU INSERT 
,,,R - SPARE SO 35080I
,,,R - SPARE SO 35124I
,,,R - SPARE WEDGE SCREW 73386489
,,,R - SPARE-TS 40B100 I
,,,R - SPMG 090408-32000008
,,,R - SRF/SC-ST/ 122 PS SC STEP DRILL DIA 10.5 X SL29 X DIA 12.5 X OAL 105 X SH DIA 14 T.C
,,,R - TAP M12X1.5 C VPO-LW-SFT PM T1503376
,,,R - TAP M16X1.5 6HX VPO-LW-SFT T1503378
,,,R - TAP M6X1 VPO-LW-SFT T1702938
,,,R - TCMT 16T308 K20K 0.000
,,,R - TCMT 16T308-C25 NC6315
,,,R - TNKT 160608 PESR - MM PC 6510
,,,"R - TORQUE KEY TORX SET TPK01 TX15-3.0, 4BIT "
,,,REKORD A-GG TIALN-T4 M6X1-6HX (TCH)
,,,RESHARP SPMG 140512 DG TT 9030
,,,SNGN 120412 BKU 203
,,,SNGN 120412 T00520 SL500
,,,SNGX 130608-M SG6800
,,,SNGX 1306C08 ZN-M TT 7515
,,,SPARE SCREW –YS -1020-M5 - ONMU INSERT 
,,,SPARE SO 35080I
,,,SPARE SO 35124I
,,,SPARE WEDGE SCREW 73386489
,,,SPARE-TS 40B100 I
,,,SPMG 090408-32000008
,,,SPMG 140512 DG TT 9030
,,,SRF/SC-ST/ 122 PS SC STEP DRILL DIA 10.5 X SL29 X DIA 12.5 X OAL 105 X SH DIA 14 T.C
,,,TAP M12X1.5 C VPO-LW-SFT PM T1503376
,,,TAP M16X1.5 6HX VPO-LW-SFT T1503378
,,,TAP M6X1 VPO-LW-SFT T1702938
,,,TCMT 16T308 K20K 0.000
,,,TCMT 16T308-C25 NC6315
,,,TNKT 160608 PESR - MM PC 6510
,,,"TORQUE KEY TORX SET TPK01 TX15-3.0, 4BIT "
,REAR AXLE HOUSING SU57751,1st OPERATION,
,,,3NU TCGW 110304 BN7000
,,,3QP-TPGW 110308 BX480
,,,ADAPTOR BT 50 ER 32160 
,,,ADAPTOR BT 50 SMH/32-60/ SUFFIX RA
,,,ADAPTOR BT50 SMH/32-160
,,,Adj. Adaptor Dia.25 X MT1 
,,,CARTRIDGE STGCL 12 CA 16
,,,CCMT 120408 MT TT7310
,,,FA2-FASP21 - MBU MAKE MITSUBISHI
,,,FINISH BORING BAR TFBB 85.09 L232 BT50 (RAH TUNGALOY)
,,,FINISH BORING BAR TFBB 99.959 L211 BT50 (RAH TUNGALOY)
,,,HNCF 100610 KCK 15
,,,HNEC 0905ANSN WK25YM 
,,,HNGX 100512T01020 SL808
,,,HNHX 1006 ANTN ML TT6030
,,,HSS TS DRILL DIA 13.55 X FL 169 X OAL 250 X MT1 
,,,KFPLU1/RA40/01 PS SC STEP DRILL DIA 7 X SL8 X DIA 21 X 36 X 86 X SH20 (PROFILE DRILL)
,,,KFPLU1/RA40/02 PS SC STEP DRILL DIA 9 X SL30 X DIA 26 X 57 X 107 X Sh16 (PROFILE DRIL)
,,,KFPLU1/RA40/03 PS SC STEP DRILL DIA 16.5 X SL46.24 X DIA20.5 X 72 X 125 X SH20
,,,LC STEP REAMER DIA 14.110 X DIA18.5 X FL160 X OAL250 X SDMT-2
,,,MDS0960HX5 PS SC DRILL DIA 9.6 X 60FL X 105 OAL
,,,PS SC DRILL DIA 8.05 X FL 110 X OAL 150 X SH 10 TCH DM
,,,PS SC PROFILE DRILL DIA 9 X SL 37 X DIA 26 X FL 57 X OAL 107 X SH 20 (RAH)
,,,PS SC REAMER DIA 10.075X60X105X10 COATED
,,,PS SC STEP DRILL DIA 3.6 X SL 7 X DIA 8.5 X SL 18.9 X DIA 12 X OAL 85 X SH 12 ( RAH)
,,,PULL STUD BT 50 AMS (TCH) 
,,,R - 3NU TCGW 110304 BN7000
,,,R - 3QP-TPGW 110308 BX480
,,,R - ADAPTOR BT 50 ER 32160 
,,,R - ADAPTOR BT 50 SMH/32-60/ SUFFIX RA
,,,R - ADAPTOR BT50 SMH/32-160
,,,R - Adj. Adaptor Dia.25 X MT1
,,,R - CARTRIDGE STGCL 12 CA 16
,,,R - CCMT 120408 MT TT7310
,,,R - FA2-FASP21 - MBU MAKE MITSUBISHI
,,,R - FINISH BORING BAR TFBB 85.09 L232 BT50 (RAH TUNGALOY)
,,,R - FINISH BORING BAR TFBB 99.959 L211 BT50 (RAH TUNGALOY)
,,,R - HNCF 100610 KCK 15
,,,R - HNEC 0905ANSN WK25YM 
,,,R - HNGX 100512T01020 SL808
,,,R - HNHX 1006 ANTN ML TT6030
,,,R - HSS TS DRILL DIA 13.55 X FL 169 X OAL 250 X MT1 
,,,R - KFPLU1/RA40/01 PS SC STEP DRILL DIA 7 X SL8 X DIA 21 X 36 X 86 X SH20 (PROFILE DRILL)
,,,R - KFPLU1/RA40/02 PS SC STEP DRILL DIA 9 X SL30 X DIA 26 X 57 X 107 X Sh16 (PROFILE DRIL)
,,,R - KFPLU1/RA40/03 PS SC STEP DRILL DIA 16.5 X SL46.24 X DIA20.5 X 72 X 125 X SH20
,,,R - LC STEP REAMER DIA 14.110 X DIA18.5 X FL160 X OAL250 X SDMT-2 
,,,R - MDS0960HX5 PS SC DRILL DIA 9.6 X 60FL X 105 OAL
,,,R - PS SC DRILL DIA 8.05 X FL 110 X OAL 150 X SH 10 TCH DM
,,,R - PS SC PROFILE DRILL DIA 9 X SL 37 X DIA 26 X FL 57 X OAL 107 X SH 20 (RAH)
,,,R - PS SC REAMER DIA 10.075X60X105X10 COATED
,,,R - PS SC STEP DRILL DIA 3.6 X SL 7 X DIA 8.5 X SL 18.9 X DIA 12 X OAL 85 X SH 12 ( RAH)
,,,R - PULL STUD BT 50 AMS (TCH)
,,,R - ROUGH BORING BAR TRBB 68X82X93-M32 L98 (RAH TUNGALOY)
,,,R - ROUGH BORING BAR TRBB 71 X 84 X 87 X 99.4 L93 (RAH TUNGALOY)
,,,R - SEGW 13T3 AETR HM G10ES2
,,,R - SHR/A17 TS CT SPOT FACE CUTTER DIA 34.92X80X190XMT-3 -A
,,,R - SHRINK FIT ADAPTOR BT50/T0800 GPL 100 A
,,,R - SHRINK FIT ADAPTOR BT50/T1000 GPL 120 A
,,,R - SHRINK FIT ADAPTOR BT50/T1200 GPL 120
,,,R - SHRINK FIT ADAPTOR BT50/T1200 GPL 160
,,,R - SHRINK FIT ADAPTOR BT50/T1600 GPL 160
,,,R - SHRINK FIT ADAPTOR BT50/T2000 GPL 160 
,,,R - SNCN 1204 NT00520 SL854C
,,,R - SNGN 120412 T00520 SL500
,,,R - SNGX 1306C08 ZN-M TT 7515
,,,R - SNHX 120412 T125-S BKM620 
,,,R - SPARE SCREW 214 80 687
,,,R - SPARE SCREW 3770915035400
,,,R - SPARE SO 22050I
,,,R - SPARE SO 35080I
,,,R - SPARE SO 35124I
,,,R - SPARE-TS 40B100 I
,,,R - TAP 3/4-10 UNC 2BX REK 2A-H (FAS)
,,,R - TAP 3/4-10 UNC VPO-DC-HT PM T2310946
,,,R - TCMT 090204 FP4 WPP10G
,,,R - TCMT 110208 UE 6110
,,,R - TCMT 110308-CM T5115
,,,R - TCMT 16T308 K20K 0.000
,,,R - TCMT 16T308-C25 NC6315
,,,R - TCMT 220408 F K20K
,,,R - TNMA 130408 TT 6030B
,,,R - TNMA 160408 UC5115
,,,R - TNMA 160412 UC 5115
,,,R - TNMG 130408 MT TT 7310
,,,R - TYPE 2 A TICN 1/8-27 NPSF X (RAH)
,,,R - WCMT 06T308 UE 6110
,,,R - WCMX 06T308 YG602
,,,ROUGH BORING BAR TRBB 68X82X93-M32 L98 (RAH TUNGALOY)
,,,ROUGH BORING BAR TRBB 71 X 84 X 87 X 99.4 L93 (RAH TUNGALOY)
,,,SEGW 13T3 AETR HM G10ES2
,,,SHR/A17 TS CT SPOT FACE CUTTER DIA 34.92X80X190XMT-3 -A
,,,SHRINK FIT ADAPTOR BT50/T0800 GPL 100 A
